SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
AMDIND,20260831,46.99,61.41,45.3,56.27,51373017.96,AMD INDUSTRIES LIMITED,Diversified,Cash Only,20260831,52.0,43.1,46.43,47.17666666666667,47.55,46.80333333333334,47.55,46.80333333333334,0.7466666666666555,1.6081556464929043,Wide,Bearish,Above CPR,False,False,0.38461538461538464,13,15480643.3,False,False,Overlapping,True,Neutral,False,None,,,,,3.3185325031034076,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
AMJLAND,20260831,39.46,41.0,36.3,39.57,12961445.209999999,AMJ LAND HOLDINGS LIMITED,Diversified,Cash Only,20260831,39.62,36.3,39.34,38.419999999999995,37.959999999999994,38.879999999999995,38.879999999999995,37.959999999999994,0.9200000000000017,2.338586680223695,Wide,Bullish,Above CPR,False,False,0.6923076923076923,13,19991052.84,False,False,Overlapping,True,Neutral,False,None,,,,,0.6483623105665304,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
AMNPLST,20260831,202.01,208.26,173.85,181.28,30552506.93,AMINES & PLASTICIZERS LTD,Diversified,Cash Only,20260831,218.48,185.0,198.81,200.76333333333332,201.74,199.78666666666663,201.74,199.78666666666663,1.9533333333333758,0.9825126167362687,Wide,Bearish,Below CPR,False,False,0.23076923076923078,13,30552506.93,True,True,Overlapping,True,Neutral,True,None,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
AMRUTANJAN,20260831,520.0,549.9,482.8,509.35,1860970873.5,AMRUTAJAN HEALTH LTD,Diversified,Cash Only,20260831,567.4,503.6,515.0,528.6666666666666,535.5,521.8333333333333,535.5,521.8333333333333,13.666666666666742,2.653721682847911,Wide,Bearish,Below CPR,False,False,0.6923076923076923,13,287391059.2,False,False,Lower,True,Neutral,False,Bearish Virgin,,,,,6.47539585497307,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANANDRATHI,20260831,2094.0,2242.0,2028.5,2204.2,10372452679.1,ANAND RATHI WEALTH LTD,Financial Services,Cash Only,20260831,2176.2,1945.1,2073.7,2064.9999999999995,2060.6499999999996,2069.3499999999995,2069.3499999999995,2060.6499999999996,8.699999999999818,0.4195399527414679,Moderate,Bullish,Above CPR,False,False,0.23076923076923078,13,16339448794.5,True,True,Lower,True,Neutral,True,None,,,,,0.6348104400309671,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANANTRAJ,20260831,626.0,649.0,590.9,603.9,21570187086.7,ANANT RAJ LIMITED,Realty,Cash Only,20260831,632.4,513.0,624.5,589.9666666666667,572.7,607.2333333333333,607.2333333333333,572.7,34.5333333333333,5.529757139044564,Wide,Bullish,Inside CPR,False,False,0.8461538461538461,13,27964660088.25,False,False,Higher,True,Neutral,False,Bullish Virgin,,,,,0.7713373600333234,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANDHRAPAP,20260831,62.4,64.45,59.27,60.69,255660357.02,ANDHRA PAPER LIMITED,Diversified,Cash Only,20260831,65.25,59.3,61.03,61.85999999999999,62.275,61.444999999999986,62.275,61.444999999999986,0.8300000000000125,1.3599868916926308,Wide,Bearish,Below CPR,False,False,0.5384615384615384,13,207234349.51,False,False,Lower,True,Neutral,False,None,,,,,1.2336775135227438,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANDHRSUGAR,20260831,82.99,105.59,82.95,99.64,3422542317.85,ANDHRA SUGARS LTD,FMCG & Food Products,Cash Only,20260831,91.9,78.4,82.13,84.14333333333333,85.15,83.13666666666666,85.15,83.13666666666666,2.0133333333333496,2.4513981898616213,Wide,Bearish,Above CPR,False,False,0.6923076923076923,13,374239607.18,True,False,Higher,True,Neutral,False,Bullish Virgin,,,,,9.145323616705918,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANDREWYU,20260831,26.99,30.49,24.51,27.89,49829969.46,ANDREW YULE & CO. LTD.,Diversified,Cash Only,20260831,,,,27.63,27.5,27.759999999999998,27.759999999999998,27.5,0.259999999999998,0.9322337755467838,Wide,Bullish,Above CPR,False,False,1.0,1,49829969.46,False,False,Unknown,False,Neutral,False,None,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANGELONE,20260831,299.9,305.45,278.25,286.9,31850630844.050003,ANGEL ONE LIMITED,Financial Services,F&O + Cash,20260831,356.75,290.05,297.95,314.9166666666667,323.4,306.4333333333334,323.4,306.4333333333334,16.966666666666583,5.694467751859904,Wide,Bearish,Below CPR,False,False,0.7692307692307693,13,46265424587.25,False,False,Lower,True,Neutral,False,Bearish Virgin,,,,,0.6884326930575175,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANIKINDS,20260831,43.5,48.99,39.13,46.17,12152281.96,ANIK INDUSTRIES LTD,Diversified,Cash Only,20260831,46.3,40.62,41.33,42.75,43.459999999999994,42.040000000000006,43.459999999999994,42.040000000000006,1.4199999999999875,3.435760948463556,Wide,Bearish,Above CPR,False,False,0.45454545454545453,11,23308993.68,True,False,Overlapping,True,Neutral,False,None,,,,,0.5213559249632952,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANMOL,20260831,10.0,10.77,9.67,10.09,6333077.890000001,ANMOL INDIA LIMITED,Diversified,Cash Only,20260831,11.5,9.55,10.12,10.39,10.525,10.255,10.525,10.255,0.2699999999999996,2.6679841897233163,Wide,Bearish,Below CPR,False,False,0.6153846153846154,13,12205188.14,False,False,Lower,True,Neutral,False,Bearish Virgin,,,,,0.5188840857966488,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANNAPURNA,20260831,160.0,167.0,141.85,148.5,143957198.4,ANNAPURNA SWADISHT LTD,Diversified,Cash Only,20260831,,,,152.45000000000002,154.425,150.47500000000002,154.425,150.47500000000002,3.9499999999999886,2.659932659932652,Wide,Bearish,Below CPR,False,False,1.0,1,143957198.4,False,False,Unknown,False,Neutral,False,None,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANSALBU,20260831,72.8,86.49,70.64,77.0,1484480.96,ANSAL BUILDWELL LTD.,Diversified,Cash Only,20260831,,,,78.04333333333334,78.565,77.52166666666668,78.565,77.52166666666668,1.0433333333333223,1.3549783549783407,Wide,Bearish,Below CPR,False,False,1.0,1,1484480.96,False,False,Unknown,False,Neutral,False,None,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANTELOPUS,20260831,821.0,895.9,773.7,784.3,2335093771.5,ANTELOPUS SELAN ENRGY LTD,Diversified,Cash Only,20260831,919.3,770.75,821.5,837.1833333333334,845.025,829.3416666666668,845.025,829.3416666666668,15.683333333333167,1.9091093528098804,Wide,Bearish,Below CPR,False,False,0.4166666666666667,12,2701384139.15,True,False,Higher,True,Neutral,False,None,,,,,0.8644064121272087,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANTGRAPHIC,20260831,0.76,0.86,0.7,0.76,3549189.84,ANTARCTICA LTD,Diversified,Cash Only,20260831,0.83,0.72,0.75,0.7666666666666666,0.7749999999999999,0.7583333333333333,0.7749999999999999,0.7583333333333333,0.016666666666666607,2.2222222222222143,Wide,Bearish,Inside CPR,False,False,0.7692307692307693,13,3976175.8,False,False,Lower,True,Neutral,False,None,,,,,0.892613913097102,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANTHEM,20260831,819.0,942.6,802.2,893.05,13808570047.4,ANTHEM BIOSCIENCES LTD,Healthcare,Cash Only,20260831,819.0,732.0,809.2,786.7333333333332,775.5,797.9666666666665,797.9666666666665,775.5,22.46666666666647,2.776404679518842,Wide,Bullish,Above CPR,False,False,0.6153846153846154,13,6373897110.35,False,False,Higher,True,Neutral,False,Bullish Virgin,,,,,2.166425000017258,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANUHPHR,20260831,81.47,85.99,75.4,82.04,117225141.58,ANUH PHARMA LIMITED,Diversified,Cash Only,20260831,82.8,75.5,79.48,79.26,79.15,79.37,79.37,79.15,0.21999999999999886,0.2767991947659774,Moderate,Bullish,Above CPR,False,False,0.23076923076923078,13,80934770.62,True,True,Lower,True,Neutral,True,None,,,,,1.4483903603111243,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANUP,20260831,2173.1,2296.4,1736.0,1793.5,2487618916.7,THE ANUP ENGINEERING LTD,Diversified,Cash Only,20260831,2353.0,2021.0,2172.9,2182.2999999999997,2187.0,2177.5999999999995,2187.0,2177.5999999999995,9.400000000000546,0.4326015923420565,Moderate,Bearish,Below CPR,False,False,0.07692307692307693,13,1349884773.4,True,True,Inside,True,Neutral,True,None,,,,,1.8428379708546163,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ANURAS,20260831,1211.0,1273.9,1192.3,1262.8,7598982291.6,ANUPAM RASAYAN INDIA LTD,Chemicals,Cash Only,20260831,1294.5,1203.0,1207.8,1235.1000000000001,1248.75,1221.4500000000003,1248.75,1221.4500000000003,27.299999999999727,2.2603079980128933,Wide,Bearish,Above CPR,False,False,0.6923076923076923,13,7976557566.9,False,False,Lower,True,Neutral,False,None,,,,,0.9526643828326635,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APARINDS,20260831,14400.0,18465.0,14321.0,17702.0,61841081355.0,APAR INDUSTRIES LTD.,Capital Goods,Cash Only,20260831,15849.0,13282.0,14348.0,14493.0,14565.5,14420.5,14565.5,14420.5,145.0,1.0105938109841093,Wide,Bearish,Above CPR,False,False,0.23076923076923078,13,23503452532.0,True,True,Lower,True,Neutral,True,None,,,,,2.631148818276942,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APCL,20260831,101.15,109.95,98.02,100.89,21010172.85,ANJANI PORTLAND CEM LTD,Diversified,Cash Only,20260831,110.8,100.0,100.6,103.8,105.4,102.19999999999999,105.4,102.19999999999999,3.200000000000017,3.1809145129224823,Wide,Bearish,Below CPR,False,False,0.6363636363636364,11,20189585.52,False,False,Lower,True,Neutral,False,Bearish Virgin,,,,,1.0406440899535614,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APCOTEXIND,20260831,614.0,656.0,586.1,646.3,2705497377.35,APCOTEX INDUSTRIES LIMITE,Diversified,Cash Only,20260831,712.0,491.1,611.35,604.8166666666666,601.55,608.0833333333333,608.0833333333333,601.55,6.533333333333303,1.0686731550393886,Wide,Bullish,Above CPR,False,False,0.38461538461538464,13,289105672.1,False,False,Higher,True,Neutral,False,Bullish Virgin,,,,,9.358160833365398,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APEX,20260831,373.95,441.2,362.25,380.0,5923320321.4,APEX FROZEN FOODS LIMITED,Diversified,Cash Only,20260831,418.8,368.0,371.5,386.09999999999997,393.4,378.79999999999995,393.4,378.79999999999995,14.600000000000023,3.930013458950208,Wide,Bearish,Inside CPR,False,False,0.9230769230769231,13,5152857426.3,False,False,Lower,True,Neutral,False,None,,,,,1.1495214851409596,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APLAPOLLO,20260831,1820.3,2278.4,1820.3,2223.4,33859870450.4,APL APOLLO TUBES LTD,Capital Goods,F&O + Cash,20260831,1908.0,1750.1,1819.5,1825.8666666666668,1829.05,1822.6833333333336,1829.05,1822.6833333333336,6.366666666666333,0.349912979756325,Moderate,Bearish,Above CPR,False,False,0.23076923076923078,13,25634464241.9,True,True,Higher,True,Neutral,True,Bullish Virgin,,,,,1.320872951776204,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APLLTD,20260831,797.05,855.9,792.55,834.9,2222341414.8,ALEMBIC PHARMA LTD,Diversified,Cash Only,20260831,855.4,787.4,797.05,813.2833333333333,821.4,805.1666666666666,821.4,805.1666666666666,16.23333333333335,2.0366769127825544,Wide,Bearish,Above CPR,False,False,0.46153846153846156,13,1436680043.35,True,False,Higher,True,Neutral,False,None,,,,,1.5468589718960826,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APOLLO,20260831,393.95,408.55,378.0,386.1,36979471097.65,APOLLO MICRO SYSTEMS LTD,Diversified,Cash Only,20260831,466.5,374.0,389.9,410.1333333333334,420.25,400.01666666666677,420.25,400.01666666666677,20.233333333333235,5.189364794391699,Wide,Bearish,Below CPR,False,False,0.6153846153846154,13,26580169880.64,False,False,Overlapping,True,Neutral,False,Bearish Virgin,,,,,1.3912428424539327,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APOLLOHOSP,20260831,9030.0,9050.0,8507.5,8898.5,76288521897.5,APOLLO HOSPITALS ENTER. L,Healthcare,F&O + Cash,20260831,9036.5,8611.5,8957.0,8868.333333333334,8824.0,8912.666666666668,8912.666666666668,8824.0,88.66666666666788,0.9899147780134853,Wide,Bullish,Inside CPR,False,False,0.5384615384615384,13,58459437638.0,False,False,Higher,True,Neutral,False,None,,,,,1.3049821376986814,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APOLLOPIPE,20260831,520.0,668.8,504.1,627.05,7108510293.7,APOLLO PIPES LIMITED,Building Materials,Cash Only,20260831,524.95,464.0,515.6,501.5166666666667,494.475,508.5583333333334,508.5583333333334,494.475,14.083333333333371,2.731445565037504,Wide,Bullish,Above CPR,False,False,0.6923076923076923,13,1440621614.4,False,False,Higher,True,Neutral,False,Bullish Virgin,,,,,4.934335444259317,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APOLLOTYRE,20260831,432.25,467.4,426.5,438.95,9550691855.9,APOLLO TYRES LTD,Automobile and Auto Components,Cash Only,20260831,461.6,413.4,428.15,434.3833333333334,437.5,431.26666666666677,437.5,431.26666666666677,6.233333333333235,1.4558760558993893,Wide,Bearish,Above CPR,False,False,0.6153846153846154,13,9550691855.9,False,False,Higher,True,Neutral,False,Bullish Virgin,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APOLSINHOT,20260831,1210.7,1325.0,1140.4,1232.7,25910757.599999998,APOLLO SINDOORI HOTEL LTD,Diversified,Cash Only,20260831,1440.0,1150.0,1200.0,1263.3333333333333,1295.0,1231.6666666666665,1295.0,1231.6666666666665,63.333333333333485,5.27777777777779,Wide,Bearish,Inside CPR,False,False,0.9230769230769231,13,25910757.599999998,False,False,Overlapping,True,Neutral,False,None,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APOORVA,20260831,28.05,28.05,25.31,26.57,62588.28,APOORVA LEAS F & INV C L,Diversified,Cash Only,20260831,,,,26.643333333333334,26.68,26.60666666666667,26.68,26.60666666666667,0.07333333333333059,0.27600050181908387,Moderate,Bearish,Below CPR,False,False,1.0,1,62588.28,False,False,Unknown,False,Neutral,False,None,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
APTUS,20260831,263.95,268.0,246.45,248.85,6507333070.05,APTUS VALUE HSG FIN I LTD,Financial Services,Cash Only,20260831,309.0,256.0,261.2,275.40000000000003,282.5,268.30000000000007,282.5,268.30000000000007,14.199999999999932,5.436447166921873,Wide,Bearish,Below CPR,False,False,0.8461538461538461,13,7445241015.05,False,False,Overlapping,True,Neutral,False,None,,,,,0.8740258450862654,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
AQYLON,20260831,25.81,28.75,20.87,21.01,1860786680.3999999,AQYLON NEXUS LIMITED,Diversified,Cash Only,20260831,45.43,23.5,25.49,31.473333333333333,34.465,28.481666666666662,34.465,28.481666666666662,5.983333333333341,23.473257486596083,Wide,Bearish,Below CPR,False,False,0.8571428571428571,7,1860786680.3999999,False,False,Lower,True,Neutral,False,Bearish Virgin,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARCHIDPLY,20260831,83.0,124.78,80.0,105.93,177716968.9,ARCHIDPLY IND. LTD,Diversified,Cash Only,20260831,87.0,78.2,81.14,82.11333333333333,82.6,81.62666666666667,82.6,81.62666666666667,0.9733333333333292,1.1995727549092052,Wide,Bearish,Above CPR,False,False,0.3076923076923077,13,27549796.33,False,False,Higher,True,Neutral,False,None,,,,,6.450754363888977,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARCHIES,20260831,13.88,14.95,13.01,13.12,3488045.94,ARCHIES LTD,Diversified,Cash Only,20260831,14.79,13.0,13.77,13.853333333333333,13.895,13.811666666666667,13.895,13.811666666666667,0.08333333333333215,0.6051803437424267,Moderate,Bearish,Below CPR,False,False,0.08333333333333333,12,7417025.17,True,True,Lower,True,Neutral,True,None,,,,,0.47027559702888266,False,False,Short,0.5,None,Sep 2026,Monthly,0,-2,0,0
ARCL,20260831,249.68,249.68,220.15,237.0,656465.61,ARCL ORGANICS LTD.,Diversified,Cash Only,20260831,,,,235.61,234.91500000000002,236.305,236.305,234.91500000000002,1.3899999999999864,0.5864978902953528,Moderate,Bullish,Above CPR,False,False,1.0,1,656465.61,False,False,Unknown,False,Neutral,False,None,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARDEE,20260831,72.0,73.19,55.66,58.21,16959013388.55,ARDEE INDUSTRIES LIMITED,Diversified,Cash Only,20260831,,,,62.35333333333333,64.425,60.281666666666666,64.425,60.281666666666666,4.143333333333331,7.117906430739273,Wide,Bearish,Below CPR,False,False,1.0,1,16959013388.55,False,False,Unknown,False,Neutral,False,None,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARE&M,20260831,916.2,1017.3,890.0,892.65,24431394756.0,AMARA RAJA ENERGY MOB LTD,Automobile and Auto Components,Cash Only,20260831,929.8,829.1,910.45,889.7833333333334,879.45,900.1166666666668,900.1166666666668,879.45,20.666666666666742,2.2699397733721502,Wide,Bullish,Inside CPR,False,False,0.7692307692307693,13,6608246410.9,False,False,Higher,True,Neutral,False,Bullish Virgin,,,,,3.697107104798867,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARENTERP,20260831,41.26,41.99,35.2,36.97,1629734.31,RAJDARSHAN INDUSTRIES LTD,Diversified,Cash Only,20260831,52.9,33.01,41.46,42.45666666666667,42.955,41.95833333333334,42.955,41.95833333333334,0.9966666666666555,2.4039234603633752,Wide,Bearish,Below CPR,False,False,0.5833333333333334,12,1584392.69,False,False,Higher,True,Neutral,False,None,,,,,1.0286176654854424,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARFIN,20260831,89.0,90.78,81.35,87.23,2477721054.12,ARFIN INDIA LIMITED,Diversified,Cash Only,20260831,93.88,84.11,89.77,89.25333333333333,88.995,89.51166666666666,89.51166666666666,88.995,0.5166666666666515,0.5755449110690114,Moderate,Bullish,Below CPR,False,False,0.09090909090909091,11,2477721054.12,True,True,Inside,True,Neutral,True,None,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARIES,20260831,334.1,517.9,333.45,474.45,1292380258.9,ARIES AGRO LTD.,Diversified,Cash Only,20260831,349.7,328.9,337.45,338.68333333333334,339.29999999999995,338.0666666666667,339.29999999999995,338.0666666666667,1.2333333333332348,0.3654862448757549,Moderate,Bearish,Above CPR,False,False,0.23076923076923078,13,245971643.5,True,True,Higher,True,Neutral,True,None,,,,,5.25418393970279,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARIHANT,20260831,1142.0,1180.0,890.0,907.8,82497129.3,ARIHANT FOUN & HOU LTD,Diversified,Cash Only,20260831,1225.0,762.6,1142.75,1043.45,993.8,1093.1000000000001,1093.1000000000001,993.8,99.30000000000018,8.689564646685643,Wide,Bullish,Below CPR,False,False,1.0,5,82497129.3,False,False,Higher,False,Neutral,False,Bullish Virgin,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARIHANTCAP,20260831,78.0,81.0,73.0,77.75,296293671.48,ARIHANT CAPITAL MKTS LTD,Diversified,Cash Only,20260831,84.8,68.0,78.34,77.04666666666667,76.4,77.69333333333333,77.69333333333333,76.4,1.2933333333333223,1.6509233256743965,Wide,Bullish,Above CPR,False,False,0.5384615384615384,13,668832856.64,False,False,Higher,True,Neutral,False,Bullish Virgin,,,,,0.44300107050434634,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARIHANTSUP,20260831,262.0,274.65,238.05,252.0,117268285.8,ARIHANT SUPERSTRUCT LTD,Diversified,Cash Only,20260831,272.0,250.0,261.85,261.28333333333336,261.0,261.5666666666667,261.5666666666667,261.0,0.5666666666667197,0.21640888549425996,Narrow,Bullish,Below CPR,False,False,0.23076923076923078,13,321677577.9,True,True,Higher,True,Neutral,True,None,,,,,0.36455225311493494,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARIS,20260831,129.95,153.25,125.0,142.27,5427143948.22,ARISINFRA SOLUTIONS LTD,Diversified,Cash Only,20260831,133.0,106.05,128.65,122.56666666666668,119.525,125.60833333333335,125.60833333333335,119.525,6.083333333333343,4.728591786500849,Wide,Bullish,Above CPR,False,False,0.14285714285714285,7,2866392695.5,True,True,Higher,True,Neutral,True,Bullish Virgin,,,,,1.8933707013488308,False,False,Long,0.5,None,Sep 2026,Monthly,0,2,0,0
ARKADE,20260831,142.5,142.97,122.35,123.35,1123702130.6200001,ARKADE DEVELOPERS LIMITED,Diversified,Cash Only,20260831,144.5,123.0,141.19,136.23,133.75,138.70999999999998,138.70999999999998,133.75,4.9599999999999795,3.512996671152333,Wide,Bullish,Below CPR,False,False,0.5384615384615384,13,1123702130.6200001,False,False,Higher,True,Neutral,False,Bullish Virgin,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARMANFIN,20260831,1941.0,2158.6,1872.0,1980.7,2493265615.8,ARMAN FIN SERV LTD,Diversified,Cash Only,20260831,2069.2,1688.0,1941.0,1899.3999999999999,1878.6,1920.1999999999998,1920.1999999999998,1878.6,41.59999999999991,2.143225141679542,Wide,Bullish,Above CPR,False,False,0.6923076923076923,13,1225602589.9,False,False,Higher,True,Neutral,False,Bullish Virgin,,,,,2.0343181683415272,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
AROGRANITE,20260831,25.5,26.9,23.4,24.76,5548822.11,ARO GRANITE IND. LTD.,Diversified,Cash Only,20260831,26.96,24.0,25.44,25.46666666666667,25.48,25.453333333333337,25.48,25.453333333333337,0.02666666666666373,0.10482180293499893,Narrow,Bearish,Below CPR,False,True,0.07692307692307693,13,10053689.97,True,True,Lower,True,Neutral,True,None,,,,,0.5519189597608012,False,False,Short,0.5,None,Sep 2026,Monthly,0,-2,0,0
ARSSBL,20260831,518.7,546.05,479.2,508.75,1859672834.8,ANAND RATHI SH N STK BR L,Diversified,Cash Only,20260831,592.6,500.0,510.8,534.4666666666666,546.3,522.6333333333332,546.3,522.6333333333332,23.666666666666742,4.633255024797718,Wide,Bearish,Below CPR,False,False,0.6666666666666666,12,6827708281.45,False,False,Overlapping,True,Neutral,False,None,,,,,0.2723714543945134,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARTEMISMED,20260831,304.8,333.7,299.0,317.45,2861382826.85,ARTEMIS MED SERVICE LTD,Diversified,Cash Only,20260831,308.0,258.4,298.5,288.3,283.2,293.40000000000003,293.40000000000003,283.2,10.200000000000045,3.4170854271356936,Wide,Bullish,Above CPR,False,False,0.7692307692307693,13,882660896.2199999,False,False,Higher,True,Neutral,False,Bullish Virgin,,,,,3.2417691087300766,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARTNIRMAN,20260831,37.02,45.95,37.02,40.0,1927920.4000000001,ART NIRMAN LIMITED,Diversified,Cash Only,20260831,42.9,37.02,37.07,38.99666666666667,39.96,38.03333333333334,39.96,38.03333333333334,1.9266666666666623,5.197374336840201,Wide,Bearish,Above CPR,False,False,0.7272727272727273,11,2120088.14,False,False,Lower,True,Neutral,False,None,,,,,0.9093586080812659,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARVEE,20260831,156.72,189.99,153.85,168.48,33317167.419999998,ARVEE LABORATORIES I LTD,Diversified,Cash Only,20260831,174.8,147.15,156.72,159.5566666666667,160.97500000000002,158.13833333333338,160.97500000000002,158.13833333333338,2.8366666666666447,1.8100221201293039,Wide,Bearish,Above CPR,False,False,0.45454545454545453,11,3479152.08,False,False,Lower,True,Neutral,False,None,,,,,9.576231982362783,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARVIND,20260831,517.8,578.0,511.8,555.65,9982025365.25,ARVIND LIMITED,Diversified,Cash Only,20260831,585.0,504.95,513.2,534.3833333333333,544.975,523.7916666666666,544.975,523.7916666666666,21.183333333333394,4.12769550532607,Wide,Bearish,Above CPR,False,False,0.7692307692307693,13,2928472114.55,True,False,Overlapping,True,Neutral,False,None,,,,,3.4086120593925733,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARVINDFASN,20260831,453.45,467.6,425.2,452.5,2059064068.45,ARVIND FASHIONS LIMITED,Diversified,Cash Only,20260831,486.0,442.0,450.0,459.3333333333333,464.0,454.66666666666663,464.0,454.66666666666663,9.333333333333371,2.0740740740740824,Wide,Bearish,Below CPR,False,False,0.6923076923076923,13,2182350440.95,False,False,Lower,True,Neutral,False,Bearish Virgin,,,,,0.943507527394944,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARVSMART,20260831,595.9,707.85,590.7,665.55,6565172305.349999,ARVIND SMARTSPACES LTD,Consumer & Retail,Cash Only,20260831,637.9,579.55,592.55,603.3333333333333,608.7249999999999,597.9416666666666,608.7249999999999,597.9416666666666,10.783333333333303,1.8198182994402672,Wide,Bearish,Above CPR,False,False,0.5384615384615384,13,632356081.65,False,False,Outside,True,Neutral,False,None,,,,,10.382081387150679,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ARYAMAN,20260831,582.85,674.95,570.0,649.95,1907281.8,ARYAMAN FINANCIAL SERV L,Diversified,Cash Only,20260831,,,,631.6333333333333,622.475,640.7916666666666,640.7916666666666,622.475,18.316666666666606,2.81816549991024,Wide,Bullish,Above CPR,False,False,1.0,1,1907281.8,False,False,Unknown,False,Neutral,False,None,,,,,1.0,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
ASAHIINDIA,20260831,875.0,974.0,875.0,952.05,4924913174.55,ASAHI INDIA GLASS LIMITED,Automobile and Auto Components,Cash Only,20260831,940.1,850.6,876.55,889.0833333333334,895.35,882.8166666666667,895.35,882.8166666666667,12.533333333333303,1.429848078641641,Wide,Bearish,Above CPR,False,False,0.5384615384615384,13,2500171991.4,False,False,Higher,True,Neutral,False,None,,,,,1.9698297523092554,False,False,No setup,0.0,None,Sep 2026,Monthly,0,0,0,0
