SYMBOL,Industry,CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width_Pct,Width_Rank_Pct,Overlay,Setup,Bias,Price_Position,Segment,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
MRPL,Oil Gas & Consumable Fuels,127.87,127.86666666666667,127.865,127.86833333333334,127.86833333333334,127.865,0.0026068142123487,0.0357142857142857,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
INVENTURE,Diversified,1.59,1.586666666666667,1.585,1.5883333333333334,1.5883333333333334,1.585,0.2096436058700257,0.1428571428571428,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BALRAMCHIN,Fast Moving Consumer Goods,517.7,518.8000000000001,519.35,518.2500000000001,519.35,518.2500000000001,0.2124782692678981,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PGEL,Consumer Durables,569.9,571.1333333333333,571.75,570.5166666666667,571.75,570.5166666666667,0.2164122360648093,0.1071428571428571,Lower,Short,Bearish,Below CPR,Cash Only,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AHLUCONT,Diversified,953.6,951.5333333333332,950.5,952.5666666666666,952.5666666666666,950.5,0.2167225950782934,0.1785714285714285,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ENRIN,Capital Goods,3460.9,3453.2333333333336,3449.4,3457.066666666667,3457.066666666667,3449.4,0.2215223400464321,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PRAJIND,Diversified,390.4,391.2666666666667,391.7000000000001,390.83333333333337,391.7000000000001,390.83333333333337,0.2219945355191276,0.25,Lower,Short,Bearish,Below CPR,Cash Only,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SWELECTES,Diversified,880.45,878.4833333333332,877.5,879.4666666666665,879.4666666666665,877.5,0.2233706248698358,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RALLIS,Diversified,339.25,338.4833333333333,338.1,338.8666666666667,338.8666666666667,338.1,0.2259887005649672,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
JPPOWER,Power,19.08,19.036666666666665,19.015,19.05833333333333,19.05833333333333,19.015,0.227113906359169,0.1071428571428571,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
KIRIINDUS,Diversified,618.2,616.6833333333333,615.925,617.4416666666666,617.4416666666666,615.925,0.2453359214925026,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RAJOOENG,Diversified,99.52,99.27333333333333,99.15,99.39666666666665,99.39666666666665,99.15,0.2478563772775736,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
JINDWORLD,Diversified,38.68,38.583333333333336,38.535,38.63166666666668,38.63166666666668,38.535,0.2499138228197472,0.1785714285714285,Higher,Long,Bullish,Above CPR,Cash Only,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SIL,Diversified,19.18,19.226666666666667,19.25,19.203333333333333,19.25,19.203333333333333,0.243309002433091,0.25,Lower,Short,Bearish,Below CPR,Cash Only,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SPIC,Diversified,104.91,105.19666666666669,105.34,105.05333333333334,105.34,105.05333333333334,0.2732500873764767,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.2733% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
MENONBE,Diversified,131.16,130.79999999999998,130.62,130.97999999999996,130.97999999999996,130.62,0.2744739249770943,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2745% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
COSMOFIRST,Diversified,929.1,926.5166666666664,925.225,927.8083333333332,927.8083333333332,925.225,0.27804685537975,0.2142857142857142,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2780% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
OPTIEMUS,Diversified,649.45,647.8000000000001,646.975,648.6250000000001,648.6250000000001,646.975,0.2540611286473309,0.1071428571428571,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2541% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ORICONENT,Diversified,54.87,55.01,55.08,54.94,55.08,54.94,0.2551485328959368,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.2551% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
RELAXO,Footwear,488.8,487.55,486.925,488.175,488.175,486.925,0.2557283142389525,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2557% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
MADRASFERT,Chemicals & Fertilizers,92.46,92.21999999999998,92.1,92.33999999999996,92.33999999999996,92.1,0.2595717066839506,0.1785714285714285,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2596% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
FAIRCHEMOR,Chemicals & Fertilizers,793.7,791.6333333333332,790.5999999999999,792.6666666666665,792.6666666666665,790.5999999999999,0.2603838562009078,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2604% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
VSTTILLERS,Diversified,5245.5,5231.833333333333,5225.0,5238.666666666666,5238.666666666666,5225.0,0.2605407809868661,0.2142857142857142,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2605% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
BSE,Financial Services,2199.3,2205.1333333333337,2208.05,2202.216666666667,2208.05,2202.216666666667,0.2652359083950816,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.2652% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AARON,Diversified,199.17,199.7,199.965,199.43500000000003,199.965,199.43500000000003,0.2661043329818611,0.1785714285714285,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.2661% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ROHLTD,Diversified,516.75,515.3666666666667,514.675,516.0583333333334,516.0583333333334,514.675,0.2676987582648165,0.2142857142857142,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2677% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SALZERELEC,Diversified,813.0,815.6333333333333,816.95,814.3166666666666,816.95,814.3166666666666,0.3239032390324033,0.25,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3239% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ANUHPHR,Diversified,87.65,87.95,88.1,87.80000000000001,88.1,87.80000000000001,0.3422703936109331,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3423% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
HINDWAREAP,Diversified,336.1,337.28333333333336,337.875,336.6916666666667,337.875,336.6916666666667,0.3520777546365011,0.25,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3521% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
OLECTRA,Automobile and Auto Components,1632.1,1636.6666666666667,1638.9499999999998,1634.3833333333337,1638.9499999999998,1634.3833333333337,0.2798031166390632,0.1785714285714285,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.2798% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
GRAVITA,Metals & Mining,1656.4,1661.1333333333332,1663.5,1658.7666666666664,1663.5,1658.7666666666664,0.2857602833454223,0.25,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.2858% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
WORTH,Diversified,156.18,156.6266666666667,156.85,156.40333333333334,156.85,156.40333333333334,0.2859947923336268,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.2860% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AWHCL,Diversified,593.55,591.85,591.0,592.7,592.7,591.0,0.2864122651840696,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2864% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
UNIECOM,Diversified,144.83,144.41333333333333,144.20499999999998,144.62166666666667,144.62166666666667,144.20499999999998,0.2876936178047957,0.1785714285714285,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2877% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
INDTERRAIN,Diversified,33.49,33.39000000000001,33.34,33.44000000000001,33.44000000000001,33.34,0.298596595998831,0.2142857142857142,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2986% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
BHARATGEAR,Automobile & Ancillary,96.64,96.93,97.075,96.785,97.075,96.785,0.3000827814569454,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3001% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
KIOCL,Diversified,459.75,461.1333333333334,461.8250000000001,460.4416666666667,461.8250000000001,460.4416666666667,0.3008881638571671,0.25,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3009% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
UTTAMSUGAR,FMCG & Food Products,262.55,263.35,263.75,262.94999999999993,263.75,262.94999999999993,0.304703865930325,0.25,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3047% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
JAICORPLTD,Diversified,160.74,161.23333333333332,161.48,160.98666666666665,161.48,160.98666666666665,0.3069138567458873,0.25,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3069% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
IMFA,Diversified,1022.5,1025.7166666666667,1027.325,1024.1083333333331,1027.325,1024.1083333333331,0.3145884270578677,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3146% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ASTEC,Diversified,836.45,839.1333333333333,840.475,837.7916666666666,840.475,837.7916666666666,0.3208002072249858,0.1785714285714285,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3208% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
INSECTICID,Diversified,779.0,776.4833333333332,775.225,777.7416666666664,777.7416666666664,775.225,0.3230637569533279,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.3231% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
PREMEXPLN,Diversified,546.65,548.8333333333334,549.925,547.7416666666668,549.925,547.7416666666668,0.3994024208054819,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3994% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
BANKA,Financial Services,93.58,93.97333333333331,94.17,93.77666666666664,94.17,93.77666666666664,0.4203177317090672,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.4203% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
VIVIDHA,Diversified,0.79,0.7866666666666667,0.785,0.7883333333333334,0.7883333333333334,0.785,0.421940928270052,0.2142857142857142,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.4219% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
PANACEABIO,Healthcare & Pharma,434.5,432.95,432.175,433.725,433.725,432.175,0.356731875719207,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.3567% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
DHANI,Diversified,63.41,63.63666666666666,63.75,63.523333333333326,63.75,63.523333333333326,0.3574620196604222,0.2142857142857142,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3575% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
DIFFNKG,Diversified,399.65,398.2,397.475,398.925,398.925,397.475,0.3628174652821048,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.3628% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SPCENET,Diversified,7.22,7.246666666666666,7.26,7.233333333333332,7.26,7.233333333333332,0.3693444136657518,0.1666666666666666,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.3693% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
HIMATSEIDE,Diversified,131.41,130.89,130.63,131.14999999999998,131.14999999999998,130.63,0.3957080891865017,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.3957% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
JISLJALEQS,Diversified,56.58,56.85333333333333,56.99,56.71666666666667,56.99,56.71666666666667,0.4830917874396012,0.25,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.4831% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
CCCL,Diversified,26.13,25.993333333333336,25.925,26.06166666666667,26.06166666666667,25.925,0.5230258961602383,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.5230% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AKSHAR,Diversified,0.57,0.5666666666666665,0.565,0.5683333333333331,0.5683333333333331,0.565,0.5847953216374016,0.25,Higher,Long,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.5848% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
MBEL,Diversified,418.95,420.8,421.725,419.875,421.725,419.875,0.4415801408282666,0.25,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.4416% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
MODTHREAD,Diversified,53.24,53.56,53.72,53.400000000000006,53.72,53.400000000000006,0.6010518407212494,0.1428571428571428,Lower,Short,Bearish,Below CPR,Cash Only,Short,62,Mixed,CPR width: 0.6011% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
FEDERALBNK,Financial Services,196.41,196.41,196.41000000000005,196.41,196.41000000000005,196.41,2.894120404297541e-14,0.0357142857142857,Higher,Watch,Bearish,Inside CPR,Cash Only,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ANTGRAPHIC,Diversified,1.11,1.11,1.11,1.1100000000000003,1.1100000000000003,1.11,4.000803692342906e-14,0.1428571428571428,Higher,Watch,Bullish,Inside CPR,Cash Only,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
LAXMICOT,Diversified,24.6,24.600000000000005,24.6,24.60000000000001,24.60000000000001,24.6,2.888385104715854e-14,0.0714285714285714,Lower,Watch,Bullish,Inside CPR,Cash Only,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
