SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
DLF,20260821,666.7,684.45,658.25,678.1,11362557850.6,DLF LIMITED,20260821,673.6,671.35,675.85,675.85,671.35,4.5,0.663618935260286,Moderate,Bullish,Above CPR,Realty,True,False,False,0.42592592592592593,54,9468846007.3,Higher,True,Risk Off,False,39.31785714285716,653.938,,0.11445181215369239,1.1999939424339614,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DLINKINDIA,20260821,422.4,457.95,413.1,435.75,1329437783.1,D-LINK INDIA LTD,20260821,435.59999999999997,435.525,435.67499999999995,435.67499999999995,435.525,0.14999999999997726,0.0344234079173786,Narrow,Bullish,Above CPR,Unclassified,False,True,False,0.018518518518518517,54,169749685.05,Higher,True,Risk Off,True,32.67857142857142,444.97100000000006,,0.004590163934425535,7.831754048370765,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DMART,20260821,4050.0,4070.0,3866.4,3906.0,6496126794.5,AVENUE SUPERMARTS LIMITED,20260821,3947.4666666666667,3968.2,3926.7333333333336,3968.2,3926.7333333333336,41.46666666666624,1.0616146100016959,Wide,Bearish,Below CPR,Consumer Services,True,False,False,0.6666666666666666,54,7983195387.450001,Lower,True,Risk Off,False,230.62857142857132,4085.488,,0.17979848034357274,0.8137251412776706,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DMCC,20260821,297.5,301.7,279.25,284.3,63982444.15,DMCC SPECIALITY CHEMICALS,20260821,288.4166666666667,290.475,286.35833333333335,290.475,286.35833333333335,4.116666666666674,1.4480009379763186,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6296296296296297,54,44700546.474999994,Lower,True,Risk Off,False,27.335714285714285,264.4896,,0.1505966379235261,1.4313570905846518,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DNAMEDIA,20260821,2.83,2.83,2.28,2.6,1305658.9300000002,DILIGENT MEDIA CORP LTD.,20260821,2.57,2.5549999999999997,2.585,2.585,2.5549999999999997,0.03000000000000025,1.1538461538461635,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.48148148148148145,54,806912.4450000001,Lower,True,Risk Off,False,0.34000000000000014,3.4968,,0.08823529411764776,1.6180924437223174,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DODLA,20260821,1117.1,1156.4,1085.5,1138.4,184387348.5,DODLA DAIRY LIMITED,20260821,1126.7666666666667,1120.95,1132.5833333333333,1132.5833333333333,1120.95,11.633333333333212,1.0219020847973657,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5555555555555556,54,182915063.65,Higher,True,Risk Off,False,70.08571428571432,1161.3,,0.1659872265253413,1.0080490082151854,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DOLATALGO,20260821,69.39,78.82,69.36,76.51,137799627.1,DOLAT ALGOTECH LIMITED,20260821,74.89666666666666,74.09,75.70333333333332,75.70333333333332,74.09,1.6133333333333155,2.1086568204591756,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7962962962962963,54,74169484.245,Higher,True,Risk Off,False,4.747857142857142,77.0104,,0.3398024171305314,1.857901918864826,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DOLLAR,20260821,272.2,275.9,264.05,273.2,120999720.30000001,DOLLAR INDUSTRIES LIMITED,20260821,271.05,269.975,272.125,272.125,269.975,2.1499999999999773,0.7869692532942816,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.35185185185185186,54,141857583.2,Lower,True,Risk Off,False,18.796428571428567,306.845,,0.1143834315029439,0.8529661761501096,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DOLPHIN,20260821,515.0,656.25,500.0,645.1,726556362.6,DOLPHIN OFF ENT (IND) L,20260821,600.4499999999999,578.125,622.7749999999999,622.7749999999999,578.125,44.649999999999864,6.921407533715682,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9814814814814815,54,31690590.875,Higher,True,Risk Off,False,44.50714285714285,407.532,,1.0032097576632935,22.92656408540379,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DOMS,20260821,2219.1,2239.6,2190.0,2206.3,228469053.10000002,DOMS INDUSTRIES LIMITED,20260821,2211.9666666666667,2214.8,2209.133333333333,2214.8,2209.133333333333,5.66666666666697,0.2568402604662543,Moderate,Bearish,Below CPR,Fast Moving Consumer Goods,True,False,False,0.2037037037037037,54,483783318.34999996,Lower,True,Risk Off,True,129.15000000000003,2383.078,,0.043876629242485234,0.4722549216438894,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DONEAR,20260821,87.45,91.15,86.51,87.52,8740168.27,DONEAR IND. LIMITED,20260821,88.39333333333333,88.83000000000001,87.95666666666665,88.83000000000001,87.95666666666665,0.8733333333333633,0.9978671541743183,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5740740740740741,54,13170504.629999999,Overlapping,True,Risk Off,False,5.354999999999999,91.6608,,0.1630874572051099,0.6636168101024388,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DPABHUSHAN,20260821,1449.9,1495.1,1385.6,1482.4,186777535.0,D. P. ABHUSHAN LIMITED,20260821,1454.3666666666668,1440.35,1468.3833333333337,1468.3833333333337,1440.35,28.033333333333758,1.8910775319302318,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6481481481481481,54,119732636.80000001,Higher,True,Risk Off,False,132.11428571428573,1258.326,,0.21219002306805393,1.5599550798500412,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DRAGARWQ,20260821,5403.0,5421.0,5225.0,5395.0,27711352.0,DR. AGARWAL'S EYE HOSP L,20260821,5347.0,5323.0,5371.0,5371.0,5323.0,48.0,0.8897126969416126,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8333333333333334,18,23074346.05,Lower,True,Risk Off,False,355.71428571428567,,,0.1349397590361446,1.200959365866839,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DRCSYSTEMS,20260821,12.89,13.3,12.52,12.6,2365189.71,DRC SYSTEMS INDIA LIMITED,20260821,12.806666666666667,12.91,12.703333333333333,12.91,12.703333333333333,0.206666666666667,1.640211640211643,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6,50,4286619.645,Overlapping,True,Risk Off,False,1.026428571428572,16.217,,0.20134539549988426,0.5517610392045875,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DREAMFOLKS,20260821,66.72,70.19,64.57,68.92,22392065.060000002,DREAMFOLKS SERVICES LTD,20260821,67.89333333333333,67.38,68.40666666666667,68.40666666666667,67.38,1.0266666666666708,1.4896498355581411,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5777777777777777,45,45980650.6,Overlapping,True,Risk Off,False,5.691428571428571,,,0.1803882195448468,0.4869888696181259,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DREDGECORP,20260821,1166.4,1204.0,1105.3,1116.5,961724263.6,DREDGING CORP OF INDIA,20260821,1141.9333333333334,1154.65,1129.2166666666667,1154.65,1129.2166666666667,25.433333333333394,2.2779519331243523,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5925925925925926,54,969695762.8,Overlapping,True,Risk Off,False,140.35,932.883,,0.1812136325852041,0.9917793812185152,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DRREDDY,20260821,1204.4,1204.4,1168.0,1174.7,7591092032.5,DR. REDDY S LABORATORIES,20260821,1182.3666666666668,1186.2,1178.5333333333335,1186.2,1178.5333333333335,7.666666666666515,0.6526489032660692,Moderate,Bearish,Below CPR,Healthcare,True,False,False,0.5,54,9867436913.4,Overlapping,True,Risk Off,False,64.09285714285713,1259.2820000000002,,0.1196181136000571,0.7693073793247446,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DSSL,20260821,1156.1,1189.9,1072.9,1097.1,239436035.8,DYNACONS SYS & SOLN LTD,20260821,1119.9666666666667,1131.4,1108.5333333333333,1131.4,1108.5333333333333,22.866666666666788,2.0842828061860166,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7407407407407407,54,181983150.725,Lower,True,Risk Off,False,178.37857142857143,1074.638,,0.12819178045622673,1.3157044201406247,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DTIL,20260821,137.89,144.01,132.41,138.69,5727763.41,DHUNSERI TEA & IND. LTD.,20260821,138.36999999999998,138.20999999999998,138.52999999999997,138.52999999999997,138.20999999999998,0.3199999999999932,0.23073040594130306,Narrow,Bullish,Above CPR,Unclassified,False,True,False,0.14814814814814814,54,2613556.825,Higher,True,Risk Off,True,12.073571428571428,147.86960000000002,,0.02650417085724371,2.191558781202318,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DUCON,20260821,3.23,3.65,3.14,3.35,19977094.13,DUCON INFRATECHNOLOGIES L,20260821,3.3800000000000003,3.395,3.3650000000000007,3.395,3.3650000000000007,0.02999999999999936,0.8955223880596824,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.2926829268292683,41,8860680.620000001,Higher,True,Risk Off,False,0.5035714285714284,,,0.05957446808510513,2.254577835127974,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DVL,20260821,271.0,277.96,261.37,269.49,17325863.939999998,DHUNSERI VENTURES LIMITED,20260821,269.6066666666666,269.66499999999996,269.5483333333333,269.66499999999996,269.5483333333333,0.11666666666667425,0.04329164965923568,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.05555555555555555,54,19482722.405,Lower,True,Risk Off,True,19.607857142857142,269.272,,0.005949995750003423,0.8892937845048559,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DWARKESH,20260821,43.0,56.45,43.0,53.63,3769928449.34,DWARIKESH SUGAR IND LTD,20260821,51.02666666666667,49.725,52.32833333333334,52.32833333333334,49.725,2.603333333333339,4.854248244141971,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9629629629629629,54,144702695.83999997,Higher,True,Risk Off,False,4.429285714285716,41.4564,,0.5877546632263624,26.052924774176073,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DYCL,20260821,453.9,469.6,444.0,458.8,864640985.25,DYNAMIC CABLES LIMITED,20260821,457.4666666666667,456.8,458.1333333333334,458.1333333333334,456.8,1.3333333333333712,0.2906131938390085,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.12962962962962962,54,331838250.4,Higher,True,Risk Off,True,41.435714285714276,349.1304,,0.03217836005286537,2.605609763816426,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DYNAMATECH,20260821,11145.0,12213.0,10996.0,11588.0,1270585830.0,DYNAMATIC TECHNOLOGIES,20260821,11599.0,11604.5,11593.5,11604.5,11593.5,11.0,0.09492578529513289,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.05555555555555555,54,963963155.5,Higher,True,Risk Off,True,1030.642857142857,9612.9,,0.010672950308406681,1.3180854711619732,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
DYNPRO,20260821,232.75,238.3,218.0,235.0,24283538.75,DYNEMIC PRODUCTS LIMITED,20260821,230.4333333333333,228.15,232.7166666666666,232.7166666666666,228.15,4.566666666666606,1.943262411347492,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6111111111111112,54,24059449.325000003,Lower,True,Risk Off,False,24.26928571428571,255.1066,,0.18816650479245517,1.0093139881122362,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EASEMYTRIP,20260821,6.44,6.45,6.03,6.25,722693420.53,EASY TRIP PLANNERS LTD,20260821,6.243333333333333,6.24,6.246666666666666,6.246666666666666,6.24,0.0066666666666659324,0.10666666666665492,Narrow,Bullish,Above CPR,Unclassified,False,True,False,0.1111111111111111,54,524737003.5,Lower,True,Risk Off,True,0.7064285714285713,7.437799999999999,,0.009437141894168158,1.3772488231430775,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EASTWEST,20260821,2.41,2.52,2.23,2.39,281662.42,EAST WEST FREIGHT CARRI L,20260821,2.3800000000000003,2.375,2.3850000000000007,2.3850000000000007,2.375,0.010000000000000675,0.4184100418410324,Moderate,Bullish,Above CPR,Unclassified,False,False,False,1.0,1,281662.42,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EBGNG,20260821,565.0,634.5,561.1,606.2,1987519515.9499998,GNG ELECTRONICS LIMITED,20260821,600.6,597.8,603.4000000000001,603.4000000000001,597.8,5.600000000000136,0.9237875288683827,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.24074074074074073,54,633364799.0250001,Higher,True,Risk Off,True,67.99285714285715,396.764,,0.08236159260426716,3.1380328035432052,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EBIX,20260821,17.4,19.74,16.03,19.74,5164852.609999999,EBIX LIMITED,20260821,18.50333333333333,17.884999999999998,19.121666666666663,19.121666666666663,17.884999999999998,1.2366666666666646,6.264775413711574,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,1,5164852.609999999,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ECLERX,20260821,1891.6,1891.6,1773.9,1815.7,1229375675.3999999,ECLERX SERVICES LTD,20260821,1827.0666666666666,1832.75,1821.3833333333332,1832.75,1821.3833333333332,11.366666666666788,0.6260211855849968,Moderate,Bearish,Below CPR,Services,True,False,False,0.2222222222222222,54,2085556211.8,Overlapping,True,Risk Off,True,177.25714285714284,2979.09,,0.06412529550827492,0.5894713690497708,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ECORECO,20260821,494.9,494.9,443.75,454.75,19298475.3,ECO RECYCLING LTD.,20260821,464.4666666666667,469.325,459.6083333333334,469.325,459.6083333333334,9.716666666666583,2.136705149349441,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,1,19298475.3,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EDELWEISS,20260821,122.02,132.4,120.05,128.68,3842141375.91,EDELWEISS FIN SERV LTD,20260821,127.04333333333334,126.225,127.86166666666668,127.86166666666668,126.225,1.6366666666666845,1.2718889234276378,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5185185185185185,54,2337895380.065,Higher,True,Risk Off,False,9.485714285714286,113.6418,,0.17254016064257216,1.643418866674512,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EFCIL,20260821,180.0,193.87,171.42,191.61,314459668.17,EFC (I) LIMITED,20260821,185.63333333333333,182.64499999999998,188.62166666666667,188.62166666666667,182.64499999999998,5.976666666666688,3.1191830628185833,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8679245283018868,53,420684205.33,Higher,True,Risk Off,False,17.29785714285714,239.1432,,0.34551485870807136,0.7474957799362265,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EICHERMOT,20260821,8058.0,8165.0,7947.5,8010.0,13227838084.5,EICHER MOTORS LTD,20260821,8040.833333333333,8056.25,8025.416666666666,8056.25,8025.416666666666,30.83333333333394,0.38493549729505544,Moderate,Bearish,Below CPR,Automobile and Auto Components,True,False,False,0.37037037037037035,54,16309664474.5,Overlapping,True,Risk Off,False,341.2857142857143,7266.76,,0.09034463513325139,0.8110429313356872,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EIDPARRY,20260821,775.45,814.85,772.2,797.3,3773262106.35,EID PARRY INDIA LTD,20260821,794.7833333333334,793.5250000000001,796.0416666666667,796.0416666666667,793.5250000000001,2.5166666666666515,0.31564864751870714,Moderate,Bullish,Above CPR,Fast Moving Consumer Goods,True,False,False,0.14814814814814814,54,880486419.1500001,Higher,True,Risk Off,True,44.07857142857143,888.645,,0.05709501431426531,4.285429081339624,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EIEL,20260821,198.3,201.96,193.91,194.73,659934627.89,ENVIRO INFRA ENGINEERS L,20260821,196.86666666666667,197.935,195.79833333333335,197.935,195.79833333333335,2.136666666666656,1.0972457590852236,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.42592592592592593,54,957010341.51,Lower,True,Risk Off,False,20.234285714285715,203.69240000000002,,0.10559634754777317,0.689579411282782,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EIHAHOTELS,20260821,299.25,300.4,289.45,294.7,21793591.9,EIH ASSOCIATED HOTELS LTD,20260821,294.84999999999997,294.92499999999995,294.775,294.92499999999995,294.775,0.14999999999997726,0.050899219545292584,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.09259259259259259,54,27454003.049999997,Lower,True,Risk Off,True,18.20714285714285,337.289,,0.008238524911728846,0.7938220105938248,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EIHOTEL,20260821,301.0,303.65,294.05,302.75,194490180.9,EIH LIMITED,20260821,300.15000000000003,298.85,301.45000000000005,301.45000000000005,298.85,2.6000000000000227,0.8587943848059529,Wide,Bullish,Above CPR,Consumer Services,True,False,False,0.42592592592592593,54,378866849.925,Lower,True,Risk Off,False,19.79999999999999,339.777,,0.13131313131313252,0.5133470530306387,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EIMCOELECO,20260821,2025.0,2257.5,2025.0,2182.9,989312772.5,EIMCO ELECON (INDIA) LTD,20260821,2155.133333333333,2141.25,2169.0166666666664,2169.0166666666664,2141.25,27.766666666666424,1.272008184830566,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5555555555555556,54,189920020.4,Higher,True,Risk Off,False,177.62857142857143,1700.5620000000001,,0.15631869604846788,5.2091020757914785,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EKC,20260821,110.8,114.39,107.7,111.38,106765810.56,EVEREST KANTO CYLINDERLTD,20260821,111.15666666666668,111.045,111.26833333333336,111.26833333333336,111.045,0.2233333333333576,0.20051475429462884,Narrow,Bullish,Above CPR,Unclassified,False,True,False,0.12962962962962962,54,137702732.20499998,Inside,True,Risk Off,True,8.813571428571427,119.554,,0.025339708782454062,0.7753354552257994,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EKI,20260821,81.0,82.5,74.6,78.07,3637172.72,EKI ENERGY SERVICES LTD,20260821,78.39,78.55,78.23,78.55,78.23,0.3199999999999932,0.4098885615473206,Moderate,Bearish,Below CPR,Unclassified,False,False,False,1.0,1,3637172.72,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELANTAS,20260821,11830.0,11999.0,11425.0,11550.0,139278806.5,ELANTAS BECK INDIA LTD.,20260821,11658.0,11712.0,11604.0,11712.0,11604.0,108.0,0.935064935064935,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5555555555555556,18,45592722.975,Lower,True,Risk Off,False,1082.0,,,0.09981515711645102,3.054847296055802,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELCIDIN,20260821,110400.0,112500.0,108150.0,109005.0,5813075.0,ELCID INVESTMENTS LTD.,20260821,109885.0,110325.0,109445.0,110325.0,109445.0,880.0,0.8073024173203065,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5,18,7662283.175,Lower,True,Risk Off,False,5645.714285714285,,,0.15587044534412955,0.7586609457304481,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELDEHSG,20260821,759.3,848.0,745.0,835.4,18368712.900000002,ELDECO HSG & IND LTD.,20260821,809.4666666666667,796.5,822.4333333333334,822.4333333333334,796.5,25.933333333333394,3.104301332694924,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9259259259259259,54,5099334.65,Higher,True,Risk Off,False,76.67857142857146,841.304,,0.3382083527402584,3.6021783547781085,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELECON,20260821,428.0,457.0,427.0,451.55,918963261.9,ELECON ENG. CO. LTD,20260821,445.18333333333334,442.0,448.3666666666667,448.3666666666667,442.0,6.366666666666674,1.4099582918096942,Wide,Bullish,Above CPR,Capital Goods,True,False,False,0.5185185185185185,54,1019823467.3249999,Higher,True,Risk Off,False,43.785714285714285,481.94199999999995,,0.14540511147362714,0.9011003289720754,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELECTCAST,20260821,70.35,74.5,70.35,73.87,327095048.09000003,ELECTROSTEEL CASTINGS LTD,20260821,72.90666666666667,72.425,73.38833333333334,73.38833333333334,72.425,0.9633333333333383,1.3040927755967757,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5185185185185185,54,527098955.98,Inside,True,Risk Off,False,6.0857142857142845,78.8258,,0.15829420970266125,0.6205571921155753,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELECTHERM,20260821,990.0,1059.9,959.9,1052.2,151380940.29999998,ELECTROTHERM (I) LTD.,20260821,1024.0,1009.9000000000001,1038.1,1038.1,1009.9000000000001,28.199999999999818,2.6800988405245976,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6481481481481481,54,101014766.32499999,Outside,True,Risk Off,False,158.57500000000002,891.0219999999999,,0.1778338325713373,1.4986020936083178,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELGIEQUIP,20260821,614.0,644.0,603.2,634.35,3275853993.0,ELGI EQUIPMENTS LTD,20260821,627.1833333333334,623.6,630.7666666666668,630.7666666666668,623.6,7.1666666666667425,1.1297653766322602,Wide,Bullish,Above CPR,Capital Goods,True,False,False,0.5555555555555556,54,903684360.925,Higher,True,Risk Off,False,39.19285714285717,520.339,,0.1828564485754225,3.624997991164611,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELGIRUBCO,20260821,58.9,61.66,56.1,60.07,10661289.87,ELGI RUBBER CO. LTD,20260821,59.276666666666664,58.879999999999995,59.67333333333333,59.67333333333333,58.879999999999995,0.7933333333333366,1.3206814272237999,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.3333333333333333,39,12699995.42,Overlapping,True,Risk Off,False,7.526428571428572,,,0.10540634589225312,0.8394719460457883,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELIN,20260821,102.45,103.5,99.0,100.62,82271072.72999999,ELIN ELECTRONICS LIMITED,20260821,101.04,101.25,100.83000000000001,101.25,100.83000000000001,0.4199999999999875,0.41741204531900966,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.17307692307692307,52,76758560.015,Overlapping,True,Risk Off,True,10.319999999999997,144.3222,,0.040697674418603454,1.07181626015291,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELITECON,20260821,17.44,17.98,15.61,15.7,153652402.32,ELITECON INTERNATIONAL L,20260821,16.430000000000003,16.795,16.065000000000005,16.795,16.065000000000005,0.7299999999999969,4.6496815286624,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7222222222222222,18,265743608.04999998,Lower,True,Risk Off,False,4.03,,,0.18114143920595455,0.5781979233573517,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELLEN,20260821,336.35,338.2,317.7,328.5,610903125.5,ELLENBARRIE INDUS GASES L,20260821,328.1333333333333,327.95,328.31666666666666,328.31666666666666,327.95,0.36666666666667425,0.11161846778285364,Narrow,Bullish,Above CPR,Unclassified,False,True,False,0.037037037037037035,54,427545340.175,Higher,True,Risk Off,True,29.599999999999998,318.6432,,0.012387387387387644,1.4288616155890022,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
ELPROINTL,20260821,180.0,180.0,175.0,175.47,22222603.08,ELPRO INTERNATIONAL LTD,20260821,176.82333333333335,177.5,176.1466666666667,177.5,176.1466666666667,1.3533333333332962,0.7712619441119828,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6111111111111112,18,40323376.495000005,Higher,True,Risk Off,False,6.88,,,0.19670542635658375,0.5511096790903793,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EMAMILTD,20260821,403.0,413.0,396.5,402.6,1245772946.4,EMAMI LIMITED,20260821,404.0333333333333,404.75,403.3166666666666,404.75,403.3166666666666,1.433333333333394,0.3560192084782399,Moderate,Bearish,Below CPR,Fast Moving Consumer Goods,True,False,False,0.2222222222222222,54,1122438364.225,Overlapping,True,Risk Off,True,24.846428571428568,469.96600000000007,,0.0576877006372503,1.1098809396631395,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EMAMIREAL,20260821,76.29,76.5,70.05,70.53,3497888.7800000003,EMAMI REALTY LIMITED,20260821,72.36,73.275,71.445,73.275,71.445,1.8300000000000125,2.5946405784772613,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.631578947368421,38,6884229.18,Lower,True,Risk Off,False,11.36,,,0.16109154929577577,0.50810173347541,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EMBDL,20260821,61.8,65.2,60.86,64.87,791436602.3199999,EMBASSY DEVELOPMENTS LTD,20260821,63.64333333333334,63.03,64.25666666666667,64.25666666666667,63.03,1.2266666666666737,1.890961409999497,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6571428571428571,35,1250485800.71,Inside,True,Risk Off,False,6.020000000000001,,,0.2037652270210421,0.6329033099541302,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EMCURE,20260821,1920.0,1936.9,1846.1,1863.0,1384451749.2,EMCURE PHARMACEUTICALS L,20260821,1882.0,1891.5,1872.5,1891.5,1872.5,19.0,1.0198604401502953,Wide,Bearish,Below CPR,Healthcare,True,False,False,0.5740740740740741,54,1283011834.15,Lower,True,Risk Off,False,115.20714285714288,1568.3220000000001,,0.16492032984065963,1.0790638966453527,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
EMIL,20260821,189.44,195.4,185.2,186.71,1956362947.56,ELECTRONICS MART IND LTD,20260821,189.10333333333335,190.3,187.9066666666667,190.3,187.9066666666667,2.3933333333333167,1.2818452859157605,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5370370370370371,54,375809475.455,Higher,True,Risk Off,False,15.389285714285718,121.014,,0.15551945540341808,5.2057307634178,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
