SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Applies,Timeframe
FILATEX,20251128,53.5,54.6,52.87,53.54,157170208.33,FILATEX INDIA LTD,20251128,53.669999999999995,53.735,53.60499999999999,53.735,53.60499999999999,0.13000000000000966,0.2428091146806307,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.11764705882352941,17,243548011.61,Lower,True,Unknown,True,4.263571428571429,,,0.030490869492379547,0.6453356251648685,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FILATFASH,20251128,0.4,0.44,0.38,0.38,117490560.23,FILATEX FASHIONS LIMITED,20251128,0.4000000000000001,0.41000000000000003,0.3900000000000001,0.41000000000000003,0.3900000000000001,0.019999999999999907,5.263157894736818,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.9411764705882353,17,101935673.86,Overlapping,True,Unknown,False,0.06499999999999999,,,0.3076923076923063,1.1525951198533628,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FINCABLES,20251128,759.95,761.6,742.05,749.15,464135341.8,FINOLEX CABLES LTD,20251128,750.9333333333334,751.825,750.0416666666667,751.825,750.0416666666667,1.783333333333303,0.23804756501812763,Narrow,Bearish,Below CPR,Capital Goods,True,False,True,0.17647058823529413,17,723759694.55,Lower,True,Unknown,True,33.95357142857143,,,0.05252270257003522,0.6412837648946142,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FINEORG,20251128,4508.2,4533.7,4365.5,4418.6,217640162.8,FINE ORGANIC IND. LTD.,20251128,4439.266666666667,4449.6,4428.933333333334,4449.6,4428.933333333334,20.66666666666606,0.46771979058222196,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.23529411764705882,17,276102486.0,Lower,True,Unknown,True,228.3214285714285,,,0.09051566817873453,0.7882586135062906,False,False,Short,Week 01 Dec – 05 Dec 2025,Weekly
FINKURVE,20251128,110.75,110.75,102.0,104.98,8293564.27,FINKURVE FINANCIAL SERV L,20251128,105.91000000000001,106.375,105.44500000000002,106.375,105.44500000000002,0.9299999999999784,0.885883025338139,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.2222222222222222,9,15721096.33,Lower,False,Unknown,False,,,,,0.5275436328300903,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FINOPB,20251128,277.05,321.9,263.3,318.25,6438228015.349999,FINO PAYMENTS BANK LTD,20251128,301.15000000000003,292.6,309.70000000000005,309.70000000000005,292.6,17.100000000000023,5.373134328358216,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,17,286343211.65,Higher,True,Unknown,False,28.739285714285707,,,0.5950043494469999,22.484304685453854,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FINPIPE,20251128,180.76,186.97,177.22,178.73,698856603.1,FINOLEX INDUSTRIES LTD,20251128,180.97333333333333,182.095,179.85166666666666,182.095,179.85166666666666,2.2433333333333394,1.255152091609321,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8823529411764706,17,538636969.08,Lower,True,Unknown,False,9.255714285714282,,,0.24237279415547744,1.2974538385169838,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FISCHER,20251128,43.01,48.18,41.96,48.08,1512170284.22,FISCHER MEDICAL VENTURE L,20251128,46.07333333333333,45.07,47.07666666666666,47.07666666666666,45.07,2.0066666666666606,4.173599556295051,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7647058823529411,17,315327871.0,Overlapping,True,Unknown,False,101.33857142857143,,,0.019801607999586426,4.7955490880791825,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FIVESTAR,20251128,622.4,634.85,587.0,590.9,8140962978.4,FIVE-STAR BUS FIN LTD,20251128,604.25,610.925,597.575,610.925,597.575,13.349999999999909,2.259265527161941,Wide,Bearish,Below CPR,Financial Services,True,False,False,0.8823529411764706,17,3158109918.75,Lower,True,Unknown,False,45.26071428571429,,,0.2949577842657598,2.577795956393514,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FLAIR,20251128,301.0,307.25,288.0,296.2,146977180.5,FLAIR WRITING INDUST LTD,20251128,297.15000000000003,297.625,296.67500000000007,297.625,296.67500000000007,0.9499999999999318,0.3207292370020026,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.17647058823529413,17,128159341.15,Lower,True,Unknown,True,22.842857142857145,,,0.04158849280800201,1.146831586220276,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FLEXITUFF,20251128,13.74,16.68,13.74,16.68,152999.22999999998,FLEXITUFF VENTURES INT L,20251128,15.700000000000001,15.21,16.19,16.19,15.21,0.9800000000000004,5.875299760191849,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8125,16,1328016.98,Higher,True,Unknown,False,3.1692857142857136,,,0.30921794004958325,0.11520879047796512,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FLUOROCHEM,20251128,3481.1,3550.0,3355.5,3423.5,1689690087.8,GUJARAT FLUOROCHEM LTD,20251128,3443.0,3452.75,3433.25,3452.75,3433.25,19.5,0.5695925222725281,Moderate,Bearish,Below CPR,Chemicals,True,False,False,0.4117647058823529,17,1689690087.8,Lower,True,Unknown,False,208.8571428571429,,,0.09336525307797536,1.0,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FMGOETZE,20251128,506.25,512.2,457.2,489.5,441982402.8,FEDERAL-MOGUL GOETZE (IND,20251128,486.3,484.70000000000005,487.9,487.9,484.70000000000005,3.199999999999932,0.6537282941777184,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.29411764705882354,17,143673513.65,Lower,True,Unknown,False,38.778571428571446,,,0.08251980106833491,3.0762970263030107,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FOCUS,20251128,73.82,76.4,71.31,74.44,16332545.0,FOCUS LIGHTG & FIXTRS LTD,20251128,74.05,73.855,74.24499999999999,74.24499999999999,73.855,0.38999999999998636,0.5239118753358226,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.18181818181818182,11,13960952.57,Lower,False,Unknown,False,,,,,1.1698732531400613,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FOODSIN,20251128,75.67,76.98,72.0,75.75,23303223.14,FOODS & INNS LIMITED,20251128,74.91000000000001,74.49000000000001,75.33000000000001,75.33000000000001,74.49000000000001,0.8400000000000034,1.1089108910891134,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.4444444444444444,9,32386395.330000002,Lower,False,Unknown,False,,,,,0.7195374138601303,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FORCEMOT,20251128,16949.0,17929.0,16561.0,17818.0,4239094335.0,FORCE MOTORS LIMITED,20251128,17436.0,17245.0,17627.0,17627.0,17245.0,382.0,2.143899427545179,Wide,Bullish,Above CPR,Automobile and Auto Components,True,False,False,0.6470588235294118,17,6791724286.0,Overlapping,True,Unknown,False,1669.5,,,0.22881102126385144,0.6241558338488772,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FORTIS,20251128,926.5,935.4,906.7,919.1,62339130570.4,FORTIS HEALTHCARE LTD,20251128,920.4,921.05,919.75,921.05,919.75,1.2999999999999545,0.14144271570013647,Narrow,Bearish,Below CPR,Healthcare,True,False,True,0.058823529411764705,17,8345661438.3,Lower,True,Unknown,True,53.21785714285714,,,0.02442789074558669,7.469645279919047,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FOSECOIND,20251128,5175.0,5291.0,5051.0,5185.5,29171871.5,FOSECO INDIA LTD,20251128,5175.833333333333,5171.0,5180.666666666666,5180.666666666666,5171.0,9.66666666666606,0.18641725323818456,Narrow,Bullish,Above CPR,Unclassified,False,True,False,0.17647058823529413,17,89910533.0,Lower,True,Unknown,True,436.10714285714283,,,0.022165806786229605,0.3244544385027725,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FSL,20251128,357.95,358.0,336.9,345.8,1276481741.95,FIRSTSOURCE SOLU. LTD.,20251128,346.90000000000003,347.45,346.3500000000001,347.45,346.3500000000001,1.099999999999909,0.31810294968187075,Moderate,Bearish,Below CPR,Services,True,False,False,0.17647058823529413,17,1343531582.45,Lower,True,Unknown,True,24.799999999999994,,,0.044354838709673765,0.9500943324475253,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
FUSION,20251128,166.95,178.6,164.9,168.3,306335434.83,FUSION FINANCE LIMITED,20251128,170.6,171.75,169.45,171.75,169.45,2.3000000000000114,1.3666072489601968,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6470588235294118,17,268566423.34000003,Higher,True,Unknown,False,12.265,,,0.18752547900530056,1.1406319189878218,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GABRIEL,20251128,1027.9,1067.1,1012.3,1028.7,1665914619.6,GABRIEL INDIA LTD,20251128,1036.033333333333,1039.6999999999998,1032.3666666666663,1039.6999999999998,1032.3666666666663,7.333333333333485,0.7128738537312612,Moderate,Bearish,Below CPR,Automobile and Auto Components,True,False,False,0.35294117647058826,17,1963410911.6,Overlapping,True,Unknown,False,112.77142857142859,,,0.06502829152943297,0.8484798621407438,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GAEL,20251128,109.38,111.2,105.7,110.57,608627174.11,GUJARAT AMBUJA EXPORTS LT,20251128,109.15666666666668,108.45,109.86333333333336,109.86333333333336,108.45,1.4133333333333553,1.278224955533468,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7647058823529411,17,150831534.91,Lower,True,Unknown,False,6.542142857142861,,,0.2160352294646464,4.035145398958932,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GAIL,20251128,182.11,186.87,171.8,176.09,15982582893.61,GAIL (INDIA) LTD,20251128,178.25333333333333,179.335,177.17166666666665,179.335,177.17166666666665,2.1633333333333553,1.2285384367842327,Wide,Bearish,Below CPR,Oil Gas & Consumable Fuels,True,False,False,0.9411764705882353,17,6676347428.809999,Lower,True,Unknown,False,8.081428571428576,,,0.26769194508279087,2.393911201301691,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GALAPREC,20251128,740.2,759.95,711.7,749.5,28374292.3,GALA PRECISION ENG LTD,20251128,740.3833333333333,735.825,744.9416666666666,744.9416666666666,735.825,9.11666666666656,1.2163664665332303,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6470588235294118,17,42502758.900000006,Overlapping,True,Unknown,False,53.16785714285716,,,0.17146951478918762,0.6675870704477962,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GALAXYSURF,20251128,2070.0,2070.0,2014.6,2023.7,151625709.0,GALAXY SURFACTANTS LTD,20251128,2036.1000000000001,2042.3,2029.9000000000003,2042.3,2029.9000000000003,12.399999999999636,0.6127390423481561,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.4117647058823529,17,133739332.4,Lower,True,Unknown,False,111.05000000000003,,,0.11166141377757437,1.1337405853537819,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GALLANTT,20251128,594.65,615.05,583.6,590.05,485453696.20000005,GALLANTT ISPAT LIMITED,20251128,596.2333333333333,599.325,593.1416666666667,599.325,593.1416666666667,6.183333333333394,1.0479337909216837,Wide,Bearish,Below CPR,Capital Goods,True,False,False,0.29411764705882354,17,830234744.25,Lower,True,Unknown,False,69.59285714285713,,,0.0888501146122011,0.5847185986398811,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GANDHAR,20251128,134.99,135.25,129.22,130.75,81827230.1,GANDHAR OIL REFINE IND L,20251128,131.74,132.235,131.245,132.235,131.245,0.9900000000000091,0.757170172084137,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4117647058823529,17,74201474.25,Lower,True,Unknown,False,8.672142857142857,,,0.11415863602668748,1.1027709479774925,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GANDHITUBE,20251128,773.45,783.9,749.0,768.95,16370371.45,GANDHI SPL. TUBES LTD,20251128,767.2833333333334,766.45,768.1166666666668,768.1166666666668,766.45,1.6666666666667425,0.21674577887596624,Narrow,Bullish,Above CPR,Unclassified,False,True,False,0.058823529411764705,17,83068549.85,Lower,True,Unknown,True,85.44285714285714,,,0.019506214122499914,0.19707062997440783,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GANECOS,20251128,834.0,982.8,829.5,917.2,1992631869.1,GANESHA ECOSPHERE LIMITED,20251128,909.8333333333334,906.15,913.5166666666668,913.5166666666668,906.15,7.366666666666788,0.8031690652711282,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.29411764705882354,17,299775647.7,Overlapping,True,Unknown,False,92.02857142857147,,,0.08004760426368751,6.647077187184074,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GANESHBE,20251128,82.56,89.7,79.2,84.97,63988893.5,GANESH BENZOPLAST LIMITED,20251128,84.62333333333333,84.45,84.79666666666667,84.79666666666667,84.45,0.346666666666664,0.40798713271350356,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.23529411764705882,17,43145781.0,Inside,True,Unknown,True,5.596428571428573,,,0.061944267177195846,1.483085762197699,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GANESHCP,20251128,272.0,280.15,252.4,273.35,178025244.5,GANESH CONSUMER PRODUCT L,20251128,268.6333333333333,266.275,270.9916666666667,270.9916666666667,266.275,4.716666666666697,1.7255045424059618,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7777777777777778,9,313585071.65,Lower,False,Unknown,False,,,,,0.5677095646271656,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GANESHHOU,20251128,795.2,899.7,782.0,838.4,3945481173.1,GANESH HOUSING LIMITED,20251128,840.0333333333333,840.85,839.2166666666666,840.85,839.2166666666666,1.6333333333334394,0.1948155216285114,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.09090909090909091,11,154605307.6,Higher,False,Unknown,False,,,,,25.51970067746885,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GANGAFORGE,20251128,3.25,3.39,3.01,3.26,1645318.68,GANGA FORGING LIMITED,20251128,3.22,3.2,3.24,3.24,3.2,0.040000000000000036,1.2269938650306762,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5882352941176471,17,2798133.24,Overlapping,True,Unknown,False,0.417857142857143,,,0.09572649572649579,0.5880058377777606,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GANGESSECU,20251128,148.51,157.95,146.6,149.96,1906209.21,GANGES SECURITIES LIMITED,20251128,151.50333333333333,152.27499999999998,150.73166666666668,152.27499999999998,150.73166666666668,1.543333333333294,1.029163332444181,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.47058823529411764,17,2245871.84,Lower,True,Unknown,False,13.455714285714285,,,0.11469724316098374,0.8487613478425377,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GARFIBRES,20251128,721.2,721.2,695.75,702.55,318795494.3,GARWARE TECH FIBRES LTD,20251128,706.5,708.475,704.525,708.475,704.525,3.9500000000000455,0.5622375631627707,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.4117647058823529,17,164699577.45,Lower,True,Unknown,False,49.017857142857146,,,0.08058287795992806,1.9356181675498283,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GARUDA,20251128,210.4,224.8,205.47,212.81,1215713985.6499999,GARUDA CONSTRUCT N ENG L,20251128,214.35999999999999,215.135,213.58499999999998,215.135,213.58499999999998,1.5500000000000114,0.7283492317090415,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.23529411764705882,17,1840810457.03,Lower,True,Unknown,True,25.85571428571429,,,0.05994806342891916,0.6604232288051302,False,False,Short,Week 01 Dec – 05 Dec 2025,Weekly
GATECH,20251128,0.61,0.62,0.57,0.58,18536791.799999997,GACM TECHNOLOGIES LIMITED,20251128,0.59,0.595,0.585,0.595,0.585,0.010000000000000009,1.7241379310344844,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6363636363636364,11,53005389.879999995,Lower,False,Unknown,False,,,,,0.34971522409260314,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GATECHDVR,20251128,0.51,0.52,0.5,0.5,2047144.14,GACM TECHNOLOGIES LIMITED,20251128,0.5066666666666667,0.51,0.5033333333333334,0.51,0.5033333333333334,0.006666666666666599,1.3333333333333197,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6666666666666666,6,2120610.6,Lower,False,Unknown,False,,,,,0.9653559875632046,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GATEWAY,20251128,60.0,60.4,57.49,58.84,192607515.98000002,GATEWAY DISTRIPARKS LTD,20251128,58.910000000000004,58.945,58.87500000000001,58.945,58.87500000000001,0.06999999999999318,0.11896668932697685,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.17647058823529413,17,232996991.99,Lower,True,Unknown,True,3.2985714285714303,,,0.021221307925506798,0.8266523714961374,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GEECEE,20251128,365.7,375.75,351.5,363.6,12622851.8,GEECEE VENTURES LIMITED,20251128,363.6166666666666,363.625,363.60833333333323,363.625,363.60833333333323,0.016666666666765195,0.0045837917125316815,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.058823529411764705,17,10075867.6,Higher,True,Unknown,True,26.9892857142857,,,0.0006175290018121288,1.2527806339972154,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GEEKAYWIRE,20251128,31.25,33.48,29.65,32.79,17114456.05,GEEKAY WIRES LIMITED,20251128,31.97333333333333,31.564999999999998,32.38166666666666,32.38166666666666,31.564999999999998,0.8166666666666629,2.4905967266442905,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8235294117647058,17,20125731.89,Overlapping,True,Unknown,False,7.322857142857143,,,0.11152295487059384,0.8503768282088547,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GEMAROMA,20251128,175.99,175.99,167.5,170.5,162358192.07,GEM AROMATICS LIMITED,20251128,171.33,171.745,170.91500000000002,171.745,170.91500000000002,0.8299999999999841,0.48680351906157426,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.14285714285714285,14,428318324.225,Lower,True,Unknown,True,,,,,0.37905964533217484,False,False,Short,Week 01 Dec – 05 Dec 2025,Weekly
GENCON,20251128,43.5,45.0,39.98,44.89,111708247.75,GENERIC ENG CONS PROJ LTD,20251128,43.29,42.489999999999995,44.09,44.09,42.489999999999995,1.6000000000000085,3.5642682111829105,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.75,12,32906240.945,Higher,True,Unknown,False,,,,,3.3947435058507867,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GENESYS,20251128,465.35,467.35,424.15,430.6,320083858.55,GENESYS INTL CORPN LTD,20251128,440.7,445.75,435.65,445.75,435.65,10.100000000000023,2.3455643288434795,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6470588235294118,17,394842172.6,Lower,True,Unknown,False,55.54999999999999,,,0.18181818181818227,0.8106627932935246,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GENUSPAPER,20251128,14.09,14.68,13.5,14.24,4286769.600000001,GENUS P&B LIMITED,20251128,14.14,14.09,14.190000000000001,14.190000000000001,14.09,0.10000000000000142,0.7022471910112459,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.23529411764705882,17,8754296.33,Lower,True,Unknown,True,1.2135714285714292,,,0.08240141259564562,0.48967609027692127,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GENUSPOWER,20251128,332.0,332.5,313.0,315.35,511722055.75,GENUS POWER INFRASTRU LTD,20251128,320.28333333333336,322.75,317.8166666666667,322.75,317.8166666666667,4.93333333333328,1.564399344643501,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5882352941176471,17,1034536919.2,Lower,True,Unknown,False,25.61785714285714,,,0.19257400436823066,0.4946387569674275,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GEOJITFSL,20251128,72.55,77.05,68.6,73.98,592108388.33,GEOJIT FINANCIAL SER L,20251128,73.21,72.82499999999999,73.595,73.595,72.82499999999999,0.7700000000000102,1.0408218437415657,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5882352941176471,17,154560717.2,Overlapping,True,Unknown,False,5.154285714285713,,,0.14939024390244104,3.8309112370630234,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GESHIP,20251128,1096.6,1115.9,1056.9,1106.9,1381285911.8,THE GE SHPG.LTD,20251128,1093.2333333333333,1086.4,1100.0666666666666,1100.0666666666666,1086.4,13.666666666666515,1.2346794350588595,Wide,Bullish,Above CPR,Services,True,False,False,0.5882352941176471,17,1269799041.2,Lower,True,Unknown,False,68.54285714285716,,,0.1993886341531171,1.0877988303524322,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GFLLIMITED,20251128,62.35,62.84,58.96,61.54,9054401.93,GFL LIMITED,20251128,61.11333333333334,60.900000000000006,61.32666666666667,61.32666666666667,60.900000000000006,0.4266666666666623,0.6933160004333154,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.5,16,12005292.715,Overlapping,True,Unknown,False,6.393571428571429,,,0.06673369828324514,0.7542008466554911,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GHCL,20251128,590.0,608.65,561.95,575.2,465631329.35,GHCL LIMITED,20251128,581.9333333333333,585.3,578.5666666666666,585.3,578.5666666666666,6.7333333333333485,1.1706073249884124,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7058823529411765,17,381085595.15,Lower,True,Unknown,False,33.9392857142857,,,0.19839348977515925,1.2218549724156376,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GHCLTEXTIL,20251128,75.98,80.27,74.72,76.13,37625582.65,GHCL TEXTILES LIMITED,20251128,77.04,77.495,76.58500000000001,77.495,76.58500000000001,0.9099999999999966,1.1953237882569245,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7647058823529411,17,31944158.689999998,Higher,True,Unknown,False,4.567142857142854,,,0.19924929621520113,1.177854862766461,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GICHSGFIN,20251128,168.32,176.7,163.3,171.14,190459275.31000003,GIC HOUSING FINANCE LTD,20251128,170.38,170.0,170.76,170.76,170.0,0.7599999999999909,0.44408086946359177,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.29411764705882354,17,46423302.79000001,Inside,True,Unknown,False,7.094999999999999,,,0.10711768851303609,4.102665339679939,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GICRE,20251128,384.0,394.5,375.4,387.2,1965244689.4999998,GENERAL INS CORP OF INDIA,20251128,385.7,384.95,386.45,386.45,384.95,1.5,0.38739669421487605,Moderate,Bullish,Above CPR,Financial Services,True,False,False,0.23529411764705882,17,1208318208.9,Inside,True,Unknown,True,17.42142857142857,,,0.08610086100861009,1.6264297558579974,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GILLANDERS,20251128,117.42,121.1,110.0,114.01,1468049.49,GILLANDERS ARBUTHNOT LTD,20251128,115.03666666666668,115.55,114.52333333333335,115.55,114.52333333333335,1.0266666666666424,0.9005058035844596,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.35294117647058826,17,7834031.93,Lower,True,Unknown,False,10.929999999999998,,,0.09393107654772577,0.18739386092851934,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GILLETTE,20251128,8276.5,9065.0,8276.5,8684.5,3768429619.5,GILLETTE INDIA LTD,20251128,8675.333333333334,8670.75,8679.916666666668,8679.916666666668,8670.75,9.16666666666788,0.10555203715433104,Narrow,Bullish,Above CPR,Fast Moving Consumer Goods,True,True,False,0.058823529411764705,17,1011463028.5,Higher,True,Unknown,True,546.7857142857143,,,0.016764641846290045,3.7257215669944777,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GINNIFILA,20251128,40.05,41.56,35.92,40.05,17389128.41,GINNI FILAMENTS LTD,20251128,39.17666666666667,38.74,39.61333333333334,39.61333333333334,38.74,0.8733333333333348,2.1806075738660047,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,2,18482695.53,Lower,False,Unknown,False,,,,,0.9408329202726415,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GIPCL,20251128,167.2,168.45,159.89,162.94,229766513.69,GUJ IND POW CO. LTD,20251128,163.76,164.17,163.35,164.17,163.35,0.8199999999999932,0.5032527310666461,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.23529411764705882,17,219598112.48000002,Lower,True,Unknown,True,12.039999999999997,,,0.06810631229235825,1.0463045929455612,False,False,Short,Week 01 Dec – 05 Dec 2025,Weekly
GKENERGY,20251128,175.01,176.35,161.2,163.93,483269498.03999996,GK ENERGY LIMITED,20251128,167.16,168.77499999999998,165.54500000000002,168.77499999999998,165.54500000000002,3.2299999999999613,1.970353199536364,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6,10,1776634880.245,Lower,False,Unknown,False,,,,,0.2720139649477987,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GKWLIMITED,20251128,1750.0,1800.0,1660.6,1759.5,8012438.399999999,GKW LIMITED,20251128,1740.0333333333335,1730.3,1749.766666666667,1749.766666666667,1730.3,19.46666666666715,1.1063749171166326,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5294117647058824,17,5662146.0,Higher,True,Unknown,False,148.1785714285715,,,0.13137302161163653,1.415088625408105,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GLAND,20251128,1809.7,1812.9,1730.0,1759.6,538134002.6,GLAND PHARMA LIMITED,20251128,1767.5,1771.45,1763.55,1771.45,1763.55,7.900000000000091,0.4489656740168272,Moderate,Bearish,Below CPR,Healthcare,True,False,False,0.4117647058823529,17,1580005802.4,Lower,True,Unknown,False,105.59285714285718,,,0.07481566664411908,0.34058989010203905,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GLAXO,20251128,2497.9,2585.1,2404.2,2569.5,1068474491.8,GLAXOSMITHKLINE PHARMA LT,20251128,2519.6,2494.6499999999996,2544.55,2544.55,2494.6499999999996,49.900000000000546,1.9420120646040298,Wide,Bullish,Above CPR,Healthcare,True,False,False,0.8823529411764706,17,1068474491.8,Outside,True,Unknown,False,126.15714285714287,,,0.3955384441173183,1.0,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GLENMARK,20251128,1844.2,1958.0,1825.1,1946.2,9954143212.2,GLENMARK PHARMACEUTICALS,20251128,1909.7666666666667,1891.55,1927.9833333333333,1927.9833333333333,1891.55,36.433333333333394,1.8720241153701263,Wide,Bullish,Above CPR,Healthcare,True,False,False,0.8823529411764706,17,6926814688.599999,Higher,True,Unknown,False,105.42142857142856,,,0.3455970368362813,1.4370448264744706,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
GLOBAL,20251128,80.01,84.55,78.99,83.74,92725877.91,GLOBAL EDUCATION LIMITED,20251128,82.42666666666666,81.77,83.08333333333333,83.08333333333333,81.77,1.3133333333333326,1.568346469230156,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5,8,52912156.655,Higher,False,Unknown,False,,,,,1.7524494137442752,False,False,No setup,Week 01 Dec – 05 Dec 2025,Weekly
